date,adjusted_close,volume,Chaikin A/D,ADX,ATR,CCI,EMA,MACD,MACD_Hist,MACD_Signal,OBV,ROC,RSI,SAR,SlowD,SlowK,MFI,ADOSC,WILLR,ULTOSC,BOP,symbol
5/5/2016,175.4875585,67619200,28636994802,15.9921,1.6517,-135.4313,177.0018,0.5384,-0.6445,1.1829,13700424607,-1.9142,45.3545,179.645,24.492,12.2412,43.6953,33879132.26,-91.5384,49.1736,-0.3907,SPY
5/6/2016,176.1296801,83784900,28716346370,16.1958,1.6493,-109.1549,176.9188,0.4183,-0.6117,1.03,13784209507,-1.5552,48.3505,179.3673,17.6195,14.5583,37.2429,49790973.42,-73.8637,50.7074,0.8783,SPY
5/9/2016,176.275226,74374900,28717776881,15.9193,1.5951,-64.7752,176.8575,0.3311,-0.5591,0.8902,13858584407,-1.3039,49.0325,178.9823,15.9497,21.0497,36.4387,52229073.35,-71.4489,54.2444,0.3077,SPY
5/10/2016,178.4669994,77472200,28793555363,15.2059,1.6389,29.4855,177.0108,0.4339,-0.3651,0.799,13936056607,-0.225,58.0228,178.6281,25.9171,42.1433,36.1991,72589715.39,-28.2575,61.1313,0.9454,SPY
5/11/2016,176.7974858,81727000,28711828363,14.455,1.6466,5.3057,176.9905,0.3763,-0.3382,0.7144,13854329607,-1.3614,50.6884,174.5543,37.1172,48.1585,36.3454,48315958.46,-55.8179,52.4309,-0.6912,SPY
5/12/2016,176.8488538,89586300,28722815141,13.7776,1.6587,-24.4716,176.977,0.3309,-0.3068,0.6377,13943915907,-0.429,50.8941,174.6341,48.0027,53.7061,36.6732,37489218.38,-54.8061,54.8895,-0.3443,SPY
5/13/2016,175.3077593,96474600,28655904607,13.6924,1.6918,-76.6183,176.818,0.1687,-0.3752,0.5439,13847441307,-0.7609,44.85,174.7123,45.5344,34.7385,35.7959,8362271.45,-85.1604,51.0157,-0.5847,SPY
5/16/2016,177.0372103,77486800,28697969017,13.2904,1.7288,-12.2262,176.8389,0.1776,-0.293,0.4707,13924928107,-0.5722,51.7719,174.789,41.5857,36.3124,35.831,9070625.971,-51.0962,55.4045,0.7429,SPY
5/17/2016,175.3848233,114924900,28638495006,13.2857,1.7625,-75.7463,176.7004,0.0508,-0.3359,0.3867,13810003207,-0.6354,45.8507,178.5441,32.5992,26.7467,28.5776,-10387743.75,-83.5034,48.4313,-0.6265,SPY
5/18/2016,175.4361913,120062100,28633548624,13.6041,1.7999,-93.679,176.58,-0.0451,-0.3454,0.3003,13930065307,-0.0488,46.0572,178.4702,31.183,30.4899,28.1034,-18977494.5,-73.9307,49.238,0.176,SPY
5/19/2016,174.8283102,115430500,28704381349,14.3322,1.8016,-150.4473,176.4132,-0.1682,-0.3748,0.2066,13814634807,-0.3757,43.9221,178.3051,26.5476,22.4062,28.7385,1771428.532,-75.3472,46.6499,0.0795,SPY
5/20/2016,175.9327663,104990400,28706074989,13.8853,1.7891,-19.9766,176.3674,-0.1746,-0.305,0.1304,13919625207,-0.1118,48.5857,178.0235,28.4955,32.5903,31.0539,10637471.05,-52.9512,50.8243,0.4597,SPY
5/23/2016,175.6930426,58682600,28677769863,13.4702,1.7133,-27.6349,176.3032,-0.1967,-0.2617,0.065,13860942607,-0.3303,47.6592,177.7588,30.9865,37.9631,32.1155,4291268.872,-57.8123,49.5205,-0.3529,SPY
5/24/2016,177.9704236,93537800,28738345927,13.3575,1.7762,120.2257,176.462,-0.0302,-0.0761,0.0459,13954480407,-0.2782,56.2033,173.6126,43.2516,59.2015,39.5622,20579182.18,-11.6319,58.5278,0.8095,SPY
5/25/2016,179.1776157,76621400,28775446599,13.9612,1.7655,176.1226,176.7206,0.197,0.1208,0.0762,14031101807,1.3462,59.9366,173.7061,57.2266,74.5152,40.0586,37176344.08,-7.0101,58.5397,0.3211,SPY
5/26/2016,179.2289829,55280700,28775445404,14.5218,1.6846,155.6399,176.9595,0.3768,0.2405,0.1363,14086382507,1.3459,60.0925,173.9417,75.1507,91.7354,45.4791,40586044.18,-6.1518,61.0738,-0.1351,SPY
5/27/2016,179.9995365,59329000,28833253906,15.2884,1.62,145.3911,177.249,0.5748,0.3508,0.224,14145711507,2.6763,62.4526,174.1679,87.2729,95.5681,44.8619,56684895.48,-0.1338,65.3996,0.9103,SPY
5/31/2016,179.6570639,109879400,28819427886,16.1989,1.5966,121.7102,177.4784,0.6961,0.3777,0.3184,14035832107,1.4798,60.7335,174.5183,93.8755,94.3228,37.4413,53718428.48,-10.746,62.4005,-0.4768,SPY
6/1/2016,180.0252205,69936200,28870891041,16.809,1.5798,99.9449,177.7209,0.8126,0.3953,0.4173,14105768307,2.6458,61.9462,174.9876,94.8315,94.6035,37.7699,63996020.75,-5.3097,66.0521,0.7233,SPY
6/2/2016,180.5731643,63044700,28932444369,17.5972,1.5703,96.9946,177.9926,0.9383,0.4168,0.5215,14168813007,2.9281,63.7411,175.4194,94.4976,94.5664,43.8269,81967820.02,-0.2453,71.1959,0.6568,SPY
6/3/2016,180.0337779,101757100,28988605083,17.999,1.5835,72.1244,178.187,0.9831,0.3693,0.6138,14067055907,2.9775,60.7057,175.9365,94.8866,95.4899,43.5579,99737617.71,-7.9754,70.0908,0.0164,SPY
6/6/2016,180.9498774,64887000,29010234598,18.9184,1.5615,95.9406,178.4501,1.08,0.373,0.707,14131942907,2.8517,63.854,176.4019,95.2529,95.7025,43.0441,104822142.6,-4.6718,69.7334,0.5159,SPY
6/7/2016,181.2323997,60974800,28975390963,20.0366,1.5105,103.1808,178.7151,1.1662,0.3673,0.7989,14192917707,3.1529,64.7909,176.9908,94.8918,93.483,50.3351,86286278.85,-6.9038,69.2312,0.1786,SPY
6/8/2016,181.8231533,66170900,29017643293,21.1585,1.454,108.3668,179.0111,1.2676,0.375,0.8926,14259088607,2.1648,66.7327,177.6637,94.9379,95.6281,58.7658,84303141.44,-1.5401,69.5776,0.6386,SPY
6/9/2016,181.5748723,73786900,29071371742,21.7077,1.4223,95.0449,179.2553,1.3127,0.3361,0.9766,14185301707,1.3379,65.1076,178.3498,94.7939,95.2706,60.8593,92923351.61,-5.7441,72.5787,0.5534,SPY
6/10/2016,179.8539907,113829200,29059433275,20.7314,1.4828,13.1598,179.3123,1.1959,0.1754,1.0205,14071472507,0.3487,55.0927,178.9261,92.5417,86.7264,50.5946,84203620.65,-32.5365,62.4773,-0.2727,SPY
6/13/2016,178.4669994,117751200,28953339624,19.4205,1.5004,-75.9204,179.2318,0.98,-0.0323,1.0124,13953721307,-0.8514,48.6035,181.9516,82.6575,65.9754,47.9079,39224512.56,-63.7932,52.1936,-0.4505,SPY
6/14/2016,178.1159695,125059300,28982198183,19.0462,1.5045,-163.0908,179.1255,0.7718,-0.1925,0.9643,13828662007,-0.8578,47.0917,181.8802,64.6417,41.2234,38.632,26440372.44,-80.0001,50.2758,0.022,SPY
6/15/2016,177.8676885,109124500,28899311358,18.2629,1.509,-131.3465,179.0057,0.58,-0.3074,0.8874,13719537507,-1.1985,46.0018,181.6913,43.625,23.6761,40.2793,-7566253.872,-85.1786,43.5639,-0.1585,SPY
6/16/2016,178.3985047,149533100,29028771771,18.5372,1.5834,-153.1406,178.9479,0.4655,-0.3375,0.803,13869070607,-1.2043,48.7337,181.5099,29.9595,24.9789,33.0746,20401735.23,-59.8846,52.6191,0.2081,SPY
6/17/2016,177.7379337,117055700,29036038200,18.792,1.5648,-118.6621,178.8327,0.3178,-0.3882,0.706,13752014907,-1.2752,45.6392,181.1804,25.5426,27.9729,35.8918,32300527.78,-71.0181,50.9683,-0.4483,SPY
6/20/2016,178.8825773,82789600,28962151237,17.4502,1.643,-15.6391,178.8374,0.2897,-0.333,0.6227,13834804507,-1.1425,51.3981,180.8707,30.6919,39.1238,42.9318,10722315.76,-51.7259,48.696,-0.5215,SPY
6/21/2016,179.3903473,72461700,28973593013,16.2042,1.5957,-15.1298,178.8901,0.305,-0.2542,0.5592,13907266207,-1.0164,53.7394,180.5795,37.2643,44.6961,42.854,4560674.507,-43.1678,51.1739,0.1228,SPY
6/22/2016,179.0977355,95560500,28898728634,15.3898,1.5783,-5.8586,178.9098,0.2901,-0.2153,0.5054,13811705707,-1.4989,52.1795,180.3973,45.3851,52.3356,44.2215,-22195087.97,-48.0996,50.5095,-0.3503,SPY
6/23/2016,181.4300441,102731400,28993755521,15.3745,1.6358,76.8279,179.1499,0.4612,-0.0354,0.4965,13914437107,-0.0798,61.718,176.0184,54.5597,66.6475,51.8366,-887064.2424,-8.7902,56.4168,0.625,SPY
6/24/2016,174.9150582,333444400,28702966057,16.1493,2.0188,-130.7247,178.7466,0.0702,-0.341,0.4113,13580992707,-2.7461,38.5728,181.4817,56.2266,49.6967,39.3279,-84613423.58,-94.0202,42.6669,-0.048,SPY
6/27/2016,171.7823549,230775800,28620826791,17.8906,2.1567,-268.1803,178.0833,-0.4867,-0.7184,0.2317,13350216907,-3.7456,32.3002,181.4817,50.4071,34.8771,32.314,-137308207.7,-92.5583,35.5994,-0.6746,SPY
6/28/2016,174.880626,159382400,28775677143,18.7328,2.2258,-146.875,177.7783,-0.6704,-0.7217,0.0512,13509599307,-1.8164,42.2948,181.4645,33.7375,16.6388,35.5064,-97112033.81,-63.5053,42.4022,0.8152,SPY
6/29/2016,177.8584223,137328600,28879451584,18.0448,2.2961,-20.9806,177.7859,-0.5692,-0.4963,-0.0728,13646927907,-0.0052,49.9436,181.0445,29.3369,36.4949,41.436,-38820637.46,-34.4516,47.9,0.8235,SPY
6/30/2016,180.2854005,165021900,29037828628,16.9443,2.3153,68.1297,178.024,-0.2897,-0.1735,-0.1162,13811949807,1.0577,55.1604,180.6413,38.8966,63.5561,48.728,38947687.52,-11.3748,52.4908,0.7617,SPY
7/1/2016,180.6640807,106055300,29043131164,16.2039,2.2237,106.2295,178.2754,-0.0373,0.0632,-0.1004,13918005107,1.6463,55.9321,170.9647,60.7281,82.1332,54.4314,68908473.72,-7.7741,54.5777,0.3667,SPY
7/5/2016,179.36453,109803700,29045535553,15.0911,2.2007,48.6939,178.3791,0.0573,0.1262,-0.0689,13808201407,0.2694,52.5872,171.1685,77.532,86.9067,54.8308,75665785.21,-20.1309,50.127,-0.3942,SPY
7/6/2016,180.4403213,96021500,29131744725,14.1992,2.212,56.1778,178.5754,0.2165,0.2283,-0.0118,13904222907,0.5853,54.987,171.3683,85.4792,87.3978,54.5455,98981623.24,-9.9017,64.2729,0.6679,SPY
7/7/2016,180.3284347,85593800,29122422535,13.6439,2.1781,70.2966,178.7424,0.3299,0.2733,0.0565,13818629107,0.6872,54.6771,171.564,86.8795,86.3339,60.9392,96555439.81,-10.9656,68.7496,-0.1683,SPY
7/8/2016,183.0136054,133971000,29220418898,13.811,2.2322,126.7587,179.1492,0.6291,0.4581,0.171,13952600107,0.8728,60.4406,171.9531,88.6998,92.3677,61.3591,117965804,-2.0294,68.8763,0.7407,SPY
7/11/2016,183.6590802,73633900,29205954173,14.2751,2.16,142.2573,179.5787,0.9079,0.5895,0.3184,14026234007,4.999,61.7014,172.6317,90.9739,94.22,61.2085,111398013,-4.3451,65.9334,0.1875,SPY
7/12/2016,184.9930639,101275600,29269318674,15.0301,2.1226,144.3629,180.0943,1.2224,0.7232,0.4992,14127509607,7.6904,64.2381,173.56,94.5874,97.1744,65.6238,118745529.2,-2.1021,63.9989,0.2246,SPY
7/13/2016,184.9672458,87324100,29272493566,15.771,2.0386,124.4086,180.5584,1.4528,0.7629,0.6899,14040185507,5.7677,64.1495,174.7335,96.0646,96.7993,65.524,111966476.2,-3.1548,64.3298,-0.4727,SPY
7/14/2016,186.0000028,91230900,29264362947,16.7841,2.0005,125.3113,181.0767,1.6991,0.8074,0.8918,14131416407,4.5776,66.1593,176.0163,97.068,97.2303,65.3602,96427441.69,-3.0522,66.9424,-0.2772,SPY
7/15/2016,185.7504253,107155400,29222762059,17.5531,1.9621,104.0129,181.5218,1.8529,0.7689,1.084,14024261007,3.0313,65.2079,177.4803,96.6061,95.7887,73.7967,68067786.61,-6.427,64.2678,-0.5588,SPY
7/18/2016,186.2495942,58725900,29257492384,18.2672,1.8792,93.8083,181.9721,1.992,0.7264,1.2656,14082986907,3.0917,66.2531,178.966,96.2002,95.5816,85.539,61328686.82,-3.7759,69.0443,0.4731,SPY
7/19/2016,186.0602532,54345700,29304592969,18.9079,1.7929,81.0472,182.3614,2.0632,0.6381,1.4251,14028641207,3.733,65.4499,180.214,95.2485,94.375,80.5995,67982996.94,-6.672,63.7062,0.45,SPY
7/20/2016,186.8348177,58159500,29335151285,19.866,1.7374,89.1236,182.7874,2.1573,0.5857,1.5716,14086800707,3.5438,67.2017,181.2623,95.2035,95.654,79.5205,74248042.87,-2.5902,64.728,0.7627,SPY
7/21/2016,186.1291055,67777300,29315325608,20.4889,1.7036,70.9915,183.1057,2.1501,0.4629,1.6873,14019023407,3.2167,64.017,182.3087,94.4617,93.3562,72.3887,63753024.28,-10.6692,58.4036,-0.4694,SPY
7/22/2016,186.9639204,62787500,29371834552,21.0954,1.6557,74.7374,183.4731,2.1866,0.3995,1.7871,14081810907,2.1585,66.0657,183.1668,94.7234,95.1599,71.448,71643996.51,-1.2608,62.6031,0.6917,SPY
7/25/2016,186.4561375,55873100,29385674152,21.5708,1.6155,62.4111,183.7572,2.1498,0.2901,1.8597,14025937807,1.523,63.6903,183.8704,94.0705,93.6955,74.6194,72762539.99,-6.9835,61.8369,-0.3211,SPY
7/26/2016,186.5422059,70080500,29414004854,21.8635,1.5868,57.8741,184.0225,2.1032,0.1949,1.9084,14096018307,0.8374,63.9271,184.4474,94.5809,94.8873,67.7243,75619664.04,-7.0938,65.5944,0.156,SPY
7/27/2016,186.3442638,84083900,29421649262,22.0315,1.5749,49.681,184.2436,2.0271,0.0949,1.9321,14011934407,0.7445,62.9112,184.9205,93.197,91.0082,60.1221,72346284.19,-12.8982,63.6131,-0.4061,SPY
7/28/2016,186.5594221,65035700,29454167423,22.1875,1.546,52.816,184.4642,1.9614,0.0234,1.938,14076970107,0.3008,63.5885,185.3084,91.5689,88.8112,57.5698,74776926.87,-13.5745,63.1511,0.3529,SPY
7/29/2016,186.8606359,79519400,29486313386,22.5466,1.5223,95.5928,184.6924,1.9117,-0.021,1.9327,14156489507,0.5977,64.5642,185.5697,89.1963,87.7695,57.858,79201639.15,-10.2189,63.3289,0.4681,SPY
8/1/2016,186.7057279,73311400,29475671677,22.936,1.4897,105.929,184.8841,1.8386,-0.0753,1.9139,14083178107,0.2449,63.62,185.6816,87.1593,84.8972,56.7413,70425601.54,-21.515,63.3015,-0.2016,SPY
8/2/2016,185.5094489,92295500,29463419913,21.8106,1.529,-169.6142,184.9437,1.6649,-0.1992,1.8641,13990882607,-0.296,56.7215,187.3168,79.7871,66.6948,47.951,56534788.17,-68.1818,57.9076,-0.4867,SPY
8/3/2016,186.0516391,53993600,29510663608,20.7656,1.4887,-113.4419,185.0492,1.5531,-0.2488,1.8019,14044876207,-0.4192,58.8969,187.3168,68.5946,54.1919,45.9781,60744741.26,-47.7275,60.5432,0.625,SPY
8/4/2016,186.2495942,46585500,29543623488,19.403,1.5379,-111.6252,185.1635,1.4636,-0.2706,1.7342,14091461707,0.0647,59.6935,187.2638,56.6978,49.2068,48.994,67431980.24,-36.4704,65.8412,0.0395,SPY
8/5/2016,187.7729051,71892200,29611565313,18.8264,1.5399,178.4474,185.412,1.4983,-0.1887,1.6871,14163353907,0.4327,65.2713,184.3906,58.3046,71.5153,49.7357,85655342.22,-1.2564,70.8532,0.9725,SPY
8/8/2016,187.6610314,39906500,29603379200,18.461,1.4778,196.0044,185.6262,1.4995,-0.15,1.6495,14123447407,0.6462,64.5647,184.3906,68.1591,83.7554,54.8533,82718832.42,-11.007,68.6618,-0.4487,SPY
8/9/2016,187.7729051,51251700,29592701033,18.2657,1.4313,164.8344,185.8307,1.4923,-0.1258,1.6181,14174699107,0.6597,64.9731,184.5376,82.2987,91.6254,54.5279,70600040.47,-12.8604,66.2123,0.0521,SPY
8/10/2016,187.3081685,57941100,29575368592,17.6183,1.401,92.7256,185.9714,1.4326,-0.1484,1.581,14116758007,0.5173,61.7874,184.7617,86.3824,83.7663,55.0981,53709299.72,-24.8336,65.5256,-0.5726,SPY
8/11/2016,188.1774035,72504300,29605394668,17.3699,1.3808,133.3274,186.1815,1.4388,-0.1138,1.5526,14189262307,0.8673,65.2221,184.9723,86.922,85.3742,55.602,51470539.1,-6.1835,69.6787,0.3939,SPY
8/12/2016,188.0138944,61313500,29624129467,17.1392,1.3265,99.9053,186.356,1.4142,-0.1107,1.5249,14127948807,0.6172,64.0557,185.2487,85.13,86.2495,55.2427,51836614.92,-10.2344,68.3704,0.2361,SPY
8/15/2016,188.5560838,49813500,29608059421,17.4431,1.2957,129.1061,186.5655,1.4221,-0.0822,1.5043,14177762307,0.9911,66.2133,185.5029,87.8493,91.9241,62.0355,42160757.53,-7.8096,64.3531,0.3226,SPY
8/16/2016,187.5835779,53213600,29554845821,16.8946,1.2726,55.1018,186.6625,1.3345,-0.1359,1.4704,14124548707,1.1181,59.3336,185.8435,87.4604,84.2076,64.2013,17438056.09,-29.3332,52.6949,-0.8889,SPY
8/17/2016,187.9364271,75134300,29614057170,15.7382,1.2745,33.9422,186.7838,1.2788,-0.1533,1.4321,14199683007,1.013,60.9202,186.1501,85.5254,80.4444,56.0594,24578920.39,-21.5239,58.0271,0.245,SPY
8/18/2016,188.3581425,52989300,29660903742,14.8432,1.2259,76.0062,186.9338,1.2542,-0.1423,1.3965,14252672307,1.1321,62.7888,186.426,81.2121,78.9841,54.717,40171463.36,-12.1905,61.4898,0.7536,SPY
8/19/2016,188.082733,75443000,29704973205,13.9258,1.2072,47.4174,187.0432,1.1987,-0.1582,1.3569,14177229307,0.165,60.746,186.6743,80.6984,82.6666,45.9963,56920381.36,-18.2858,65.1289,0.2277,SPY
8/22/2016,188.0741319,61368800,29732177460,13.0321,1.1806,45.6703,187.1414,1.1409,-0.1728,1.3137,14115860507,0.2201,60.6796,186.8977,81.7777,83.6825,55.1307,67253530.6,-18.4762,65.5425,0.2784,SPY
8/23/2016,188.4528121,53399200,29689458985,12.6532,1.162,129.7922,187.2663,1.1128,-0.1608,1.2735,14169259707,0.3621,62.6169,187.0989,83.3899,83.8207,55.1427,51774528.61,-11.7758,62.5057,-0.4,SPY
8/24/2016,187.4889074,71728900,29663081635,12.4089,1.178,-56.5851,187.2875,1.0012,-0.2179,1.2191,14097530807,0.0965,55.1661,188.995,79.711,71.6297,53.4786,32342641.25,-54.8589,57.1758,-0.6129,SPY
8/25/2016,187.3598047,69224800,29662367336,12.2804,1.1535,-127.8466,187.2944,0.892,-0.2616,1.1537,14028306007,-0.4345,54.2353,188.995,69.5637,53.2405,45.1665,21225715.63,-73.6437,59.652,0.3093,SPY
8/26/2016,187.0069418,122506300,29628645646,12.8107,1.2475,-134.2874,187.267,0.7682,-0.3084,1.0766,13905799707,-0.5356,51.6691,188.9131,53.017,34.1806,36.8638,4018643.51,-68.9555,51.6063,-0.2195,SPY
8/29/2016,187.927826,70502200,29664729891,13.3031,1.2432,-25.0269,187.3299,0.7359,-0.2725,1.0084,13976301907,-0.3332,57.3419,188.745,42.5166,40.1286,38.1451,8095406.07,-37.015,52.8453,0.7244,SPY
8/30/2016,187.6179972,58114500,29667541812,13.795,1.2307,-59.5649,187.3574,0.6775,-0.2648,0.9422,13918187407,0.0183,55.0027,188.587,41.0218,48.7561,38.1357,9921928.663,-47.7613,52.0854,-0.2097,SPY
8/31/2016,187.0844091,85269500,29703515510,14.8379,1.2368,-164.5405,187.3314,0.5814,-0.2886,0.8701,13832917907,-0.4534,51.134,188.4385,46.1788,49.6517,30.0818,21213325.56,-66.2686,51.24,-0.1797,SPY
9/1/2016,187.0930102,97844200,29762222306,16.0745,1.253,-151.2314,187.3087,0.5002,-0.2959,0.7961,13930762107,-0.6717,51.1936,188.2989,46.5876,41.3551,28.9951,42583484.42,-61.9048,55.0759,0.0118,SPY
9/2/2016,187.9364271,79293900,29773743526,16.0177,1.2545,43.1183,187.3685,0.4982,-0.2383,0.7365,14010056007,-0.0778,56.7619,185.9225,45.5992,45.7909,31.0253,51120439.02,-34.454,58.069,-0.0171,SPY
9/6/2016,188.5044484,56702100,29822345648,15.7239,1.2423,88.7087,187.4766,0.5362,-0.1602,0.6965,14066758107,0.2288,60.0663,185.9225,49.9014,62.5582,36.4413,65429828.27,-15.9666,62.4729,0.2619,SPY
9/7/2016,188.4872323,76554900,29863950497,15.3516,1.2101,97.1808,187.5729,0.5586,-0.1103,0.6689,13990203207,0.0183,59.9168,186.0289,62.0111,77.6842,43.8332,78573409.74,-16.5269,67.4034,0.1848,SPY
9/8/2016,188.0569158,74102900,29857383921,15.132,1.1766,56.1495,187.619,0.5354,-0.1068,0.6422,13916100307,0.303,56.1556,186.1873,73.0779,78.9914,37.9021,74717927.08,-30.5325,64.5683,-0.1392,SPY
9/9/2016,183.5558085,221589100,29639311992,17.4942,1.4159,-294.8473,187.232,0.152,-0.3921,0.5442,13694511207,-2.0303,32.8949,188.668,69.2711,51.1377,33.3819,-3038377.523,-99.5276,44.8043,-0.9762,SPY
9/12/2016,186.189343,168110900,29772306243,19.9763,1.5914,-173.0229,187.1327,0.06,-0.3873,0.4473,13862622107,-0.4372,46.784,188.5652,57.2898,41.7404,38.737,7744794.016,-44.7189,53.9478,0.8778,SPY
9/13/2016,183.5127743,182828800,29690205440,22.2811,1.7138,-195.0651,186.788,-0.2262,-0.5389,0.3126,13679793307,-2.3493,38.1431,188.3314,38.6335,23.0225,31.5573,-14670963.77,-86.686,46.6192,-0.6075,SPY
9/14/2016,183.4439219,134185500,29635310748,24.4213,1.7266,-148.2706,186.4695,-0.4534,-0.6128,0.1594,13545607807,-2.2248,37.9489,188.107,30.56,26.9171,30.2893,-39973815.42,-87.8438,44.1235,-0.0636,SPY
9/15/2016,185.2770746,134427900,29729139834,25.3596,1.7865,-81.0177,186.3559,-0.4801,-0.5116,0.0315,13680035707,-0.9661,45.8524,187.8916,24.2523,22.8171,37.603,-16836289.62,-57.0188,46.9869,0.7785,SPY
9/16/2016,184.5645255,155236400,29795667383,26.2309,1.7592,-77.0674,186.1853,-0.5523,-0.467,-0.0852,13524799307,-1.3515,43.5314,187.6848,26.1489,28.7123,36.8799,15327490.21,-69.0005,46.7776,-0.0982,SPY
9/19/2016,184.5991332,80250500,29748384983,25.9103,1.7478,-48.7042,186.0342,-0.5998,-0.4116,-0.1882,13605049807,-1.7758,43.6805,187.4862,28.9056,35.1874,37.2199,12047591.88,-68.4186,44.7405,-0.3892,SPY
9/20/2016,184.607778,69665300,29683324881,25.6127,1.6977,-41.3193,185.8984,-0.6295,-0.3531,-0.2764,13674715107,-2.0672,43.7205,187.2956,31.7785,31.4359,41.2737,-11090361.73,-68.2732,49.3223,-0.8182,SPY
9/21/2016,186.6837799,110284400,29775725985,24.1281,1.7377,10.1348,185.9732,-0.48,-0.1629,-0.3171,13784999507,-0.9568,52.4496,187.1126,36.6459,43.3145,47.3976,9852677.709,-33.3647,48.0505,0.61,SPY
9/22/2016,187.8601645,76678700,29786945497,23.0694,1.7193,81.8032,186.1529,-0.2636,0.0429,-0.3064,13861678207,-0.1046,56.5612,182.721,45.4478,61.5929,52.8046,21094431.64,-13.5835,54.6453,0.2195,SPY
9/23/2016,186.8308278,73630900,29729513395,21.5056,1.6768,53.863,186.2175,-0.1731,0.1067,-0.2798,13788047307,1.7842,52.2999,182.8298,59.6535,74.0533,48.0239,5501804.735,-30.892,53.6581,-0.73,SPY
9/26/2016,185.317082,89827300,29673556850,20.9903,1.6793,-6.2083,186.1317,-0.221,0.047,-0.268,13698220007,-0.4685,46.7247,182.9365,67.3463,66.3928,43.5841,-19181516.59,-56.3461,44.4713,-0.6393,SPY
9/27/2016,186.4675305,78494800,29743669769,20.2006,1.6867,27.8274,186.1637,-0.1642,0.083,-0.2472,13776714807,1.6101,50.9999,183.041,66.64,59.4738,43.6167,-5226808.671,-34.3404,49.5036,0.7379,SPY
9/28/2016,187.393071,87411000,29816166381,18.7876,1.6966,100.658,186.2808,-0.044,0.1626,-0.2066,13864125807,2.1528,54.1851,183.1435,63.6408,65.0556,48.5845,24024203.73,-14.1466,56.7013,0.3839,SPY
9/29/2016,185.6976706,128070600,29746021665,17.8192,1.7502,43.099,186.2252,-0.0846,0.0976,-0.1822,13736055207,0.227,48.0264,183.2438,64.4223,68.7373,51.4375,11487735.25,-45.301,56.4173,-0.6078,SPY
9/30/2016,187.0989753,117202900,29754013465,16.7539,1.776,88.7888,186.3085,-0.0037,0.1428,-0.1465,13853258107,1.3732,52.8015,183.3422,69.0861,73.4653,49.8497,7857685.837,-20.1565,52.5746,0.3693,SPY
10/3/2016,186.6491731,83512100,29794100275,15.9697,1.727,46.3586,186.3409,0.0239,0.1363,-0.1124,13769746007,1.1105,51.1762,183.4386,70.2747,68.6214,53.2626,18413224.69,-28.6781,52.4043,-0.04,SPY
10/4/2016,185.6976706,119948100,29750081547,15.8783,1.7383,-5.3958,186.2796,-0.0307,0.0654,-0.0961,13649797907,0.5904,47.8227,183.5331,69.8596,67.4921,53.7417,7051511.213,-48.6891,52.913,-0.5642,SPY
10/5/2016,186.5194286,72816000,29731877889,15.7934,1.7037,40.5137,186.3025,-0.0075,0.0708,-0.0784,13722613907,-0.088,50.82,183.6257,65.8519,61.4421,51.6608,-4029582.169,-38.3064,56.1569,0.275,SPY
10/6/2016,186.6491731,62927400,29769634677,16.0684,1.6624,16.0561,186.3355,0.0211,0.0795,-0.0585,13785541307,-0.6446,51.2958,183.7165,62.3243,58.0385,55.4079,3817092.538,-38.8889,54.873,0.3154,SPY
10/7/2016,186.0090697,89788300,29752186861,16.6399,1.674,-28.028,186.3044,-0.0079,0.0405,-0.0484,13695753007,-0.4398,48.7883,183.8054,57.9163,54.2682,48.6473,1128509.632,-60.0002,50.5317,-0.5024,SPY
10/10/2016,186.9778765,51855000,29725163967,16.8041,1.657,78.0395,186.3686,0.0469,0.0762,-0.0293,13747608007,0.8962,52.5675,183.8925,56.0594,55.8715,47.9419,-8672150.664,-33.4962,56.2824,0,SPY
10/11/2016,184.6164236,130367400,29664930118,18.5501,1.7598,-166.1534,186.2017,-0.0992,-0.0559,-0.0433,13617240607,-0.9927,44.0371,188.1629,50.4549,41.225,38.4859,-31058449.77,-82.8285,47.8882,-0.7057,SPY
10/12/2016,184.8586351,73866100,29670005519,20.1713,1.7151,-161.182,186.0738,-0.1931,-0.1199,-0.0733,13691106707,-1.3525,45.0225,188.0773,44.4283,36.1884,32.4677,-35778085.67,-75.11,47.0375,0.0916,SPY
10/13/2016,184.2531264,101357000,29721961314,22.2819,1.747,-202.954,185.9004,-0.3129,-0.1917,-0.1212,13589749707,-0.7779,42.9847,187.9934,33.8621,24.1728,31.8077,-17924903.01,-69.5433,52.1705,0.3571,SPY
10/14/2016,184.3482761,93346200,29638736523,23.3148,1.726,-103.8297,185.7526,-0.3955,-0.2195,-0.176,13683095907,-1.4702,43.4181,187.7815,29.8609,29.2216,38.9182,-35472406.98,-67.682,48.0293,-0.6205,SPY
10/17/2016,183.7081866,58275700,29600523602,24.5813,1.6781,-133.2429,185.5579,-0.5068,-0.2646,-0.2422,13624820207,-1.5757,41.1519,187.5781,26.9727,27.5239,33.3752,-51584823.9,-80.203,43.3137,-0.582,SPY
10/18/2016,184.8586351,76869700,29588698313,25.0253,1.6775,-53.6627,185.4913,-0.4965,-0.2034,-0.2931,13701689907,-0.4518,46.5517,187.3828,29.4058,31.4721,32.7708,-57249329.68,-57.6987,45.1595,-0.5096,SPY
